time,h_wspd_1,h_wspd_2,h_wspd_3,h_wspd_4,h_wspd_5,h_wspd_6,h_wdir_1,h_wdir_2,h_wdir_3,h_wdir_4,h_wdir_5,h_wdir_6,file_date,avg_pressure,avg_temp,avg_humidity,avg_dew_point
5,6.09,6.47,6.80,7.00,7.07,6.63,99.11,99.57,100.09,100.34,100.50,100.58,2016-08-10,1023.5,26.5,82.7,23.3
6,6.79,7.22,7.59,7.85,7.99,7.57,100.74,101.31,101.93,102.24,102.52,102.96,2016-08-10,1023.4,26.5,84.7,23.7
7,6.88,7.30,7.66,7.92,8.09,7.70,92.64,93.20,93.76,94.13,94.40,94.43,2016-08-10,1023.2,26.4,84.6,23.7
8,6.97,7.39,7.77,8.06,8.28,8.04,82.40,82.80,83.09,83.24,83.45,83.25,2016-08-10,1022.7,26.4,82.3,23.1
9,7.80,8.20,8.59,8.90,9.13,8.98,80.30,80.78,81.17,81.50,81.92,82.40,2016-08-10,1022.5,26.3,84.1,23.4
10,7.79,8.16,8.52,8.81,9.02,8.90,78.93,79.43,79.90,80.38,80.96,81.94,2016-08-10,1022.5,26.3,85.5,23.7
11,7.57,7.89,8.19,8.43,8.60,8.54,79.15,79.72,80.50,81.23,81.93,83.17,2016-08-10,1022.7,26.3,86.7,23.9
12,7.62,7.98,8.30,8.59,8.81,8.81,86.49,87.08,87.70,88.37,89.18,90.51,2016-08-10,1023.0,26.5,87.7,24.3
13,7.54,7.88,8.22,8.57,8.85,9.04,90.34,90.75,91.31,91.93,92.63,93.93,2016-08-10,1023.5,26.5,89.1,24.5
14,8.21,8.60,9.00,9.31,9.60,9.71,94.49,95.13,95.92,96.65,97.65,99.59,2016-08-10,1023.6,26.4,90.0,24.7
15,8.86,9.25,9.62,10.00,10.34,10.64,95.70,96.53,97.61,98.71,100.02,102.41,2016-08-10,1023.5,26.6,90.7,24.9
16,10.07,10.45,10.84,11.20,11.43,11.16,94.43,95.25,96.32,97.50,98.95,101.37,2016-08-10,1023.0,26.6,90.6,25.0
17,10.20,10.55,10.92,11.30,11.58,11.29,91.60,92.14,92.90,93.73,94.89,97.73,2016-08-10,1022.8,26.7,91.0,25.1
18,10.41,10.77,11.16,11.54,11.82,11.43,86.81,87.37,88.13,89.09,90.34,92.38,2016-08-10,1022.2,26.9,91.1,25.3
19,10.47,10.83,11.21,11.61,12.00,12.07,81.19,81.47,81.87,82.42,83.19,84.91,2016-08-10,1021.8,26.8,91.6,25.3
20,10.58,10.93,11.28,11.66,12.02,12.43,77.72,77.99,78.27,78.56,78.84,79.32,2016-08-10,1021.6,26.9,91.4,25.3
21,11.41,11.79,12.21,12.64,13.03,13.53,74.05,74.22,74.37,74.55,74.80,75.36,2016-08-10,1021.1,27.1,90.3,25.4
22,11.69,12.09,12.52,12.97,13.38,13.90,71.85,72.16,72.40,72.58,72.84,73.59,2016-08-10,1021.0,27.2,89.7,25.4
23,11.53,11.95,12.40,12.83,13.21,13.64,71.56,71.96,72.46,72.83,73.08,73.59,2016-08-10,1021.1,27.2,88.8,25.2
24,11.73,12.19,12.66,13.10,13.47,13.82,72.21,72.65,73.03,73.36,73.74,74.57,2016-08-10,1021.1,26.9,87.9,24.7
1,12.49,13.06,13.62,14.15,14.57,14.92,74.29,74.73,75.24,75.83,76.43,77.78,2016-08-11,1021.0,26.7,87.3,24.5
2,12.57,13.18,13.75,14.19,13.90,10.38,79.76,80.16,80.57,81.08,81.27,73.56,2016-08-11,1021.1,26.6,87.0,24.3
3,10.81,11.28,11.68,11.88,10.81,7.13,81.59,81.76,81.86,82.07,80.03,69.60,2016-08-11,1021.2,26.6,86.5,24.1
4,9.39,9.78,10.11,10.20,9.49,6.61,84.46,84.34,84.23,83.95,82.12,75.03,2016-08-11,1021.5,26.4,88.0,24.2
5,8.14,8.47,8.76,8.73,7.91,5.84,82.11,82.44,83.13,83.53,81.53,74.21,2016-08-11,1021.2,26.0,91.2,24.4
6,7.71,8.07,8.28,8.15,7.06,5.06,77.55,79.09,80.80,82.01,79.28,74.68,2016-08-11,1020.7,26.0,89.9,24.2
7,7.19,7.45,7.59,7.51,6.73,5.00,73.22,74.40,75.70,76.93,74.70,70.98,2016-08-11,1020.4,25.9,88.2,23.8
8,6.92,7.17,7.39,7.53,7.22,5.98,68.95,69.27,69.25,69.50,67.26,65.49,2016-08-11,1020.1,25.9,87.3,23.7
9,7.83,8.18,8.43,8.52,8.18,6.61,70.61,71.03,71.37,71.69,70.50,68.82,2016-08-11,1020.2,25.9,90.3,24.2
10,7.52,7.84,8.11,8.17,7.84,6.29,71.77,72.64,73.77,75.31,76.35,77.42,2016-08-11,1020.8,25.7,92.3,24.4
11,7.64,7.87,7.99,7.81,7.22,5.60,71.06,73.38,77.30,81.20,82.92,81.62,2016-08-11,1021.3,25.6,92.9,24.4
12,8.11,8.40,8.49,8.36,7.97,6.46,76.67,80.25,84.79,88.20,89.47,90.83,2016-08-11,1021.4,25.8,92.8,24.6
13,8.31,8.51,8.47,8.29,7.83,6.50,81.89,85.45,89.55,93.09,95.24,97.21,2016-08-11,1021.3,25.9,92.8,24.7
14,9.09,9.20,9.02,8.74,8.29,7.03,84.08,87.84,92.17,96.10,99.17,102.33,2016-08-11,1021.0,25.9,93.2,24.7
15,10.06,10.32,10.09,9.72,9.32,8.31,88.45,92.21,97.34,101.54,104.70,109.04,2016-08-11,1020.7,26.0,93.2,24.8
16,10.58,11.13,11.38,11.24,10.79,9.46,86.85,89.50,93.29,96.73,99.65,104.46,2016-08-11,1020.5,26.3,91.9,24.8
17,11.02,11.67,12.13,12.19,11.94,10.90,85.10,87.54,90.87,93.69,95.76,100.13,2016-08-11,1019.9,26.5,90.7,24.9
18,10.52,11.29,11.90,11.93,11.47,10.25,80.70,82.61,86.04,89.72,92.77,96.37,2016-08-11,1019.4,26.8,89.9,25.0
19,11.46,12.14,12.71,12.73,12.20,10.70,79.30,80.83,83.42,86.10,88.20,92.01,2016-08-11,1018.6,26.9,90.1,25.1
20,12.15,12.87,13.66,14.20,14.06,12.16,81.04,81.81,83.24,85.13,86.65,87.93,2016-08-11,1018.0,27.0,89.0,25.1
21,12.38,13.10,13.92,14.66,14.97,13.13,78.52,79.19,80.21,81.96,84.42,86.14,2016-08-11,1017.5,27.2,87.5,24.9
22,12.16,12.89,13.70,14.36,14.43,12.56,74.43,75.26,76.70,79.36,83.03,85.98,2016-08-11,1017.0,27.3,86.9,24.9
23,11.72,12.35,13.04,13.68,13.99,12.43,71.39,72.01,73.13,75.27,79.00,83.02,2016-08-11,1017.0,27.2,87.6,24.9
24,10.63,11.28,11.89,12.20,11.70,7.16,71.10,71.66,72.29,72.89,73.23,62.52,2016-08-11,1017.2,26.6,89.1,24.7
1,10.23,10.84,11.34,11.30,9.48,3.34,68.98,69.48,69.89,70.23,68.07,49.63,2016-08-12,1017.3,26.2,90.4,24.5
2,11.16,11.85,12.29,11.86,9.16,2.69,71.45,72.17,72.62,72.97,69.22,75.78,2016-08-12,1017.5,26.3,90.1,24.5
3,11.20,11.97,12.27,11.77,8.66,2.89,75.68,76.54,76.84,77.02,72.34,47.68,2016-08-12,1017.7,26.2,88.4,24.2
4,10.52,11.24,11.34,10.26,6.86,2.90,76.77,77.69,77.98,77.59,71.15,50.10,2016-08-12,1017.5,26.2,87.7,24.0
5,9.83,10.37,10.55,9.74,6.74,2.44,78.97,79.66,80.41,81.15,77.71,58.81,2016-08-12,1017.2,25.9,89.0,24.0
6,8.57,9.01,9.33,9.06,7.60,4.14,80.15,80.53,81.00,81.08,79.27,70.48,2016-08-12,1016.9,25.8,90.0,24.1
7,9.46,9.86,10.02,9.64,7.94,5.72,75.51,75.61,75.55,75.05,71.41,72.62,2016-08-12,1016.0,25.8,91.1,24.2
8,9.97,10.37,10.27,9.13,7.61,5.39,76.28,76.84,77.30,77.15,77.56,77.21,2016-08-12,1015.4,25.7,92.2,24.4
9,8.22,8.49,8.55,7.85,6.80,5.46,80.86,81.26,81.96,82.59,82.70,84.96,2016-08-12,1015.7,25.6,92.8,24.3
10,7.78,7.84,7.53,6.43,4.72,5.31,81.37,84.21,87.37,89.35,88.71,89.21,2016-08-12,1015.9,25.6,92.4,24.2
11,8.09,8.12,7.56,6.14,9.87,18.61,76.55,79.94,82.82,82.82,61.71,12.15,2016-08-12,1015.7,25.7,91.8,24.3
12,8.81,9.10,9.06,7.71,5.44,35.39,76.44,79.25,82.38,84.19,84.59,-84.06,2016-08-12,1015.7,26.0,91.1,24.4
13,9.16,9.52,9.48,8.25,6.42,28.75,78.86,81.22,84.34,87.23,90.84,-47.96,2016-08-12,1015.8,26.1,90.6,24.4
14,9.32,9.71,9.77,9.11,7.93,6.02,79.70,83.60,88.69,93.70,99.14,105.16,2016-08-12,1015.7,26.0,91.0,24.4
15,9.26,9.59,9.76,9.85,9.72,8.51,89.42,94.04,99.15,103.49,107.10,110.64,2016-08-12,1015.6,26.0,91.0,24.4
16,10.07,10.20,10.38,10.60,10.62,9.78,92.77,97.45,101.71,104.73,106.85,108.50,2016-08-12,1015.4,26.2,89.9,24.4
17,10.79,11.03,10.98,10.80,10.53,9.58,85.75,90.37,95.26,99.01,102.20,105.19,2016-08-12,1014.7,26.3,90.1,24.5
18,11.62,12.07,12.11,11.78,11.26,9.91,83.82,87.56,92.54,96.35,99.70,104.09,2016-08-12,1013.9,26.4,89.7,24.6
19,12.69,13.39,13.73,13.29,12.35,10.49,86.63,88.62,91.32,93.14,94.92,97.37,2016-08-12,1013.7,26.7,88.4,24.6
20,13.00,13.77,14.66,15.44,15.63,13.82,85.15,85.86,87.02,88.89,91.39,93.58,2016-08-12,1013.4,26.8,87.7,24.6
21,13.27,14.02,14.90,15.79,16.44,15.12,82.15,82.72,83.51,84.73,86.94,90.20,2016-08-12,1013.0,26.9,87.1,24.6
22,12.65,13.35,14.23,14.78,13.85,11.39,79.33,79.88,81.04,85.87,88.72,90.85,2016-08-12,1012.9,27.0,86.4,24.6
23,11.77,12.41,13.41,11.99,10.88,7.43,74.01,74.62,78.80,90.12,90.00,90.00,2016-08-12,1012.9,26.9,86.7,24.5
24,11.44,11.94,11.61,3.46,5.49,4.03,73.52,74.68,82.51,90.00,90.00,90.00,2016-08-12,1013.2,26.5,89.0,24.5
1,10.03,10.45,9.78,2.68,2.58,4.41,71.35,72.50,74.16,19.50,90.00,90.00,2016-08-13,1013.8,26.1,90.6,24.5
2,10.03,10.53,10.84,8.63,3.13,4.61,73.93,74.58,74.52,71.38,86.10,90.00,2016-08-13,1014.4,26.0,91.0,24.4
3,10.72,10.92,10.46,7.14,3.08,4.60,74.30,74.72,74.15,65.37,87.04,90.00,2016-08-13,1014.4,25.9,91.3,24.4
4,8.68,9.22,9.41,11.12,7.80,20.21,-50.74,-49.64,-48.35,-56.09,34.86,64.86,2016-08-13,1014.5,25.6,92.4,24.3
5,9.81,10.46,11.01,9.79,4.40,18.34,-131.25,-130.21,-128.41,-128.46,-120.71,13.40,2016-08-13,1014.4,25.3,93.5,24.2
6,9.01,9.34,9.29,7.14,4.43,9.35,-131.57,-129.53,-126.53,-127.21,-121.60,-90.00,2016-08-13,1014.1,25.0,94.6,24.1
7,8.04,8.15,7.97,6.08,3.78,9.33,-129.20,-125.93,-122.14,-121.44,-115.90,-90.00,2016-08-13,1013.7,24.9,94.9,24.1
8,7.84,8.38,8.68,7.16,4.96,5.71,-128.38,-124.56,-120.33,-119.06,-120.13,-91.31,2016-08-13,1013.5,24.8,94.5,23.9
9,7.64,8.46,8.92,7.94,6.07,7.56,-125.64,-121.28,-117.06,-116.18,-117.87,-106.23,2016-08-13,1013.7,24.7,94.5,23.8
10,7.42,8.10,8.53,7.97,6.14,5.38,-121.46,-117.27,-114.41,-114.25,-115.97,-118.78,2016-08-13,1014.2,24.6,94.6,23.6
11,7.10,7.58,7.91,7.21,5.54,5.06,-120.58,-117.19,-114.70,-113.98,-115.22,-118.68,2016-08-13,1014.7,24.5,94.9,23.6
12,7.23,7.58,7.85,7.30,6.23,4.58,-120.58,-117.47,-114.77,-113.47,-113.81,-118.42,2016-08-13,1015.1,24.7,94.6,23.7
13,6.81,6.89,6.91,6.75,6.17,4.85,-120.02,-115.38,-111.88,-110.02,-109.37,-111.18,2016-08-13,1015.2,24.8,94.7,23.8
14,7.45,7.41,7.38,7.19,6.54,5.03,-122.60,-117.80,-113.08,-109.58,-106.34,-101.98,2016-08-13,1014.9,24.9,94.8,24.0
15,9.49,9.25,8.74,8.23,7.53,6.00,-129.05,-125.10,-121.49,-117.97,-113.69,-105.68,2016-08-13,1014.7,25.1,94.6,24.1
16,10.09,10.41,10.24,9.66,8.84,7.30,-128.94,-124.51,-121.74,-120.41,-118.54,-112.81,2016-08-13,1014.7,25.2,93.5,24.1
17,10.22,10.74,10.80,10.37,9.54,7.76,-137.22,-132.94,-129.31,-127.17,-125.06,-120.09,2016-08-13,1014.4,25.5,92.6,24.2
18,11.36,12.08,12.33,11.75,10.84,8.99,-140.86,-138.44,-135.58,-133.54,-131.36,-127.72,2016-08-13,1013.9,25.8,92.9,24.5
19,12.06,12.98,13.64,13.22,12.20,10.18,-140.78,-138.83,-137.09,-137.14,-137.47,-137.88,2016-08-13,1013.6,26.1,92.0,24.7
20,12.21,12.97,13.83,14.46,14.40,12.62,-142.40,-140.95,-138.94,-136.97,-135.57,-134.94,2016-08-13,1013.3,26.2,91.8,24.8
21,11.85,12.58,13.44,14.29,15.02,14.91,-141.48,-140.87,-139.97,-138.78,-137.29,-135.49,2016-08-13,1012.9,26.3,91.5,24.8
22,11.68,12.42,13.31,14.19,15.04,15.73,-142.38,-141.71,-140.78,-139.68,-138.33,-136.58,2016-08-13,1012.7,26.5,90.5,24.8
23,12.76,13.55,14.44,15.24,16.04,17.07,-143.34,-142.63,-141.71,-140.76,-139.59,-136.58,2016-08-13,1012.4,26.7,89.0,24.7
24,13.39,14.26,15.20,16.01,16.78,17.80,-143.82,-142.99,-142.06,-141.10,-139.86,-136.38,2016-08-13,1012.1,26.6,88.9,24.6
1,13.04,14.00,15.00,15.84,16.42,13.49,-138.84,-138.17,-137.36,-136.46,-135.04,-138.06,2016-08-14,1013.1,26.0,89.6,24.2
2,11.88,12.85,13.90,14.68,14.70,8.26,-136.37,-135.60,-134.51,-132.91,-130.48,-132.66,2016-08-14,1014.1,25.6,90.4,23.9
3,11.00,11.97,13.01,13.59,12.80,6.88,-136.56,-135.48,-133.65,-130.85,-127.42,-129.06,2016-08-14,1014.6,25.2,91.7,23.7
4,11.23,12.29,13.35,13.35,11.56,5.88,-134.21,-131.86,-128.48,-125.69,-123.91,-122.83,2016-08-14,1014.5,24.7,93.1,23.6
5,11.10,12.21,13.48,13.60,11.94,5.03,-130.16,-127.18,-123.40,-121.40,-119.56,-112.34,2016-08-14,1014.6,24.5,93.5,23.4
6,10.70,12.07,13.46,13.42,11.45,5.61,-123.97,-122.13,-119.61,-117.66,-115.82,-109.11,2016-08-14,1014.3,23.7,94.3,22.7
7,10.78,11.76,12.28,11.77,10.07,5.12,-118.75,-115.55,-113.23,-111.46,-109.19,-99.62,2016-08-14,1013.9,23.9,93.8,22.8
8,10.20,10.87,11.47,10.96,8.88,4.53,-120.17,-116.79,-113.96,-111.71,-108.33,-94.25,2016-08-14,1013.7,24.1,93.0,22.9
9,9.96,10.68,11.19,10.73,8.93,4.37,-122.50,-118.73,-115.70,-113.40,-110.23,-98.76,2016-08-14,1013.6,24.1,93.0,22.9
10,10.47,11.23,11.77,11.14,9.08,4.48,-120.81,-116.89,-113.69,-111.32,-108.24,-98.10,2016-08-14,1013.8,24.0,92.5,22.8
11,8.21,8.66,9.08,8.79,7.67,4.73,-106.91,-101.45,-97.23,-94.32,-90.88,-83.86,2016-08-14,1014.7,23.6,92.7,22.3
12,6.93,7.38,7.82,7.82,7.09,5.26,-97.13,-91.62,-87.69,-85.57,-82.87,-78.21,2016-08-14,1015.3,23.6,92.5,22.4
13,7.00,7.46,7.81,7.85,7.50,6.46,-77.92,-76.84,-75.70,-74.26,-71.76,-68.09,2016-08-14,1015.8,23.2,92.4,21.9
14,5.69,5.91,6.07,6.07,5.89,5.27,-69.80,-68.20,-67.12,-66.09,-64.52,-62.69,2016-08-14,1016.0,23.8,91.2,22.3
15,5.21,5.28,5.35,5.31,5.11,4.49,-75.37,-73.91,-72.21,-70.13,-67.18,-62.79,2016-08-14,1016.3,24.6,88.3,22.5
16,4.89,4.94,4.89,4.74,4.49,3.87,-86.16,-84.60,-82.99,-80.70,-76.12,-67.38,2016-08-14,1016.3,25.3,86.5,22.9
17,5.83,5.86,5.82,5.67,5.33,4.59,-118.33,-116.35,-114.09,-111.35,-107.36,-101.49,2016-08-14,1016.1,25.6,88.3,23.6
18,8.54,8.76,8.81,8.57,8.03,6.91,-114.75,-113.79,-112.72,-111.56,-109.65,-109.10,2016-08-14,1015.9,26.0,85.5,23.4
19,10.34,10.52,10.50,10.18,9.49,8.21,-104.90,-103.95,-102.70,-101.37,-99.43,-99.82,2016-08-14,1015.8,26.5,79.0,22.6
20,9.14,9.50,9.70,9.57,9.06,8.07,-93.66,-92.83,-91.89,-91.01,-89.60,-90.99,2016-08-14,1015.5,26.9,75.1,22.1
21,8.22,8.44,8.59,8.50,8.07,7.17,-107.77,-103.58,-99.32,-95.73,-92.06,-91.94,2016-08-14,1015.4,26.6,80.2,22.9
22,9.17,9.24,9.13,8.80,8.16,7.21,-121.59,-117.63,-113.43,-108.86,-102.82,-95.83,2016-08-14,1015.7,26.3,85.7,23.8
23,8.94,8.83,8.59,8.14,7.44,6.50,-124.83,-121.01,-116.85,-112.67,-107.53,-99.96,2016-08-14,1016.0,26.2,87.7,24.0
24,8.02,7.94,7.76,7.38,6.59,5.27,-129.33,-125.29,-121.00,-117.36,-114.06,-111.36,2016-08-14,1016.5,25.9,88.3,23.9
1,6.94,6.80,6.67,6.34,5.56,3.52,-131.48,-128.39,-125.18,-123.27,-121.85,-120.28,2016-08-15,1017.1,25.3,90.3,23.6
2,5.31,5.47,5.56,5.40,4.76,2.94,-134.17,-130.32,-127.70,-127.33,-128.34,-134.30,2016-08-15,1017.8,24.9,91.9,23.5
3,5.94,6.42,6.81,6.88,6.49,4.81,-122.70,-117.24,-113.64,-113.05,-113.58,-118.64,2016-08-15,1018.3,24.3,92.4,23.0
4,8.30,8.88,9.51,9.80,9.64,7.25,-108.33,-104.62,-102.13,-101.28,-101.04,-100.62,2016-08-15,1017.9,24.9,87.2,22.6
5,7.51,7.91,8.31,8.35,7.89,5.93,-89.17,-85.60,-82.33,-79.95,-77.50,-70.60,2016-08-15,1017.6,24.5,80.3,20.9
6,7.45,8.11,8.67,8.85,8.58,7.00,-65.08,-62.64,-60.43,-58.73,-56.78,-51.55,2016-08-15,1018.2,24.3,82.1,21.0
7,6.48,7.08,7.61,7.70,7.25,5.21,-48.57,-46.97,-45.55,-45.03,-45.30,-50.66,2016-08-15,1018.3,24.8,80.9,21.3
8,4.55,5.03,5.47,5.49,4.96,3.25,-59.90,-56.42,-53.81,-52.81,-52.69,-58.06,2016-08-15,1018.8,23.8,85.4,21.2
9,4.60,5.17,5.63,5.60,5.05,3.15,-48.69,-47.67,-46.45,-45.00,-41.22,-31.90,2016-08-15,1019.5,23.5,86.4,21.0
10,4.03,4.39,4.64,4.54,4.37,3.93,-37.10,-37.44,-35.98,-29.40,-14.54,10.31,2016-08-15,1020.1,23.0,88.6,21.0
11,3.85,4.37,4.87,4.90,4.67,3.96,-31.80,-30.03,-27.88,-22.65,-11.76,5.25,2016-08-15,1020.6,22.9,89.5,21.1
12,4.05,4.57,4.98,5.07,4.91,4.30,-18.27,-18.39,-18.15,-15.62,-8.47,5.00,2016-08-15,1021.2,23.4,87.8,21.3
13,3.22,3.42,3.58,3.65,3.71,3.63,-6.84,-6.05,-5.29,-3.40,0.89,7.11,2016-08-15,1021.4,23.9,86.5,21.5
14,1.69,1.74,1.80,1.80,1.84,2.02,13.19,8.87,4.77,3.15,5.89,10.00,2016-08-15,1021.6,24.7,84.2,21.8
15,0.98,1.17,1.37,1.48,1.58,1.76,35.62,31.00,28.21,25.18,18.43,10.76,2016-08-15,1021.8,24.9,85.9,22.4
16,1.01,1.28,1.56,1.61,1.35,0.82,102.09,82.62,71.12,63.90,54.14,40.22,2016-08-15,1022.1,25.5,85.7,23.0
17,2.02,2.24,2.46,2.48,2.03,0.88,130.08,120.67,114.09,107.22,101.36,99.54,2016-08-15,1022.2,26.1,85.9,23.6
18,3.88,4.16,4.40,4.42,3.95,2.24,120.34,117.72,114.99,112.19,109.63,110.69,2016-08-15,1022.1,26.3,84.1,23.4
19,4.67,4.95,5.23,5.26,4.81,2.98,137.20,136.99,136.58,136.43,138.23,142.66,2016-08-15,1022.0,25.8,87.4,23.5
20,4.78,4.96,5.07,5.10,4.92,4.23,154.96,155.87,156.75,156.70,157.29,160.54,2016-08-15,1021.6,25.9,89.7,24.1
21,5.10,5.32,5.46,5.47,5.26,4.59,156.19,156.91,157.37,156.87,156.57,156.86,2016-08-15,1021.4,26.0,89.9,24.2
22,4.85,5.07,5.22,5.24,5.05,3.95,155.37,156.32,157.01,156.82,156.51,158.89,2016-08-15,1021.7,26.1,89.3,24.2
23,5.50,5.74,5.92,5.87,5.45,3.73,154.63,155.92,156.73,157.01,155.23,150.93,2016-08-15,1021.5,26.2,88.9,24.3
24,5.24,5.47,5.67,5.75,5.46,3.81,158.15,159.98,161.45,161.84,160.44,152.61,2016-08-15,1021.7,25.9,90.0,24.1
1,4.68,4.91,5.13,5.23,4.98,3.65,166.81,168.70,156.37,128.35,132.76,158.45,2016-08-16,1022.4,25.7,91.1,24.2
2,5.11,5.22,5.31,5.37,5.16,3.93,-99.80,-125.01,-128.22,-136.11,-150.45,-88.77,2016-08-16,1023.0,25.8,91.5,24.3
3,5.06,5.22,5.42,5.56,5.42,4.42,-167.98,-165.30,-162.98,-161.50,-162.22,-167.22,2016-08-16,1023.3,25.7,92.5,24.4
4,5.82,6.08,6.22,6.30,6.11,4.80,-141.08,-169.87,-169.04,-167.41,-167.12,-119.06,2016-08-16,1023.1,25.6,92.9,24.3
5,6.05,6.36,6.47,6.53,6.34,4.78,-149.01,-148.05,-145.14,-141.62,-140.21,-138.79,2016-08-16,1023.2,25.3,93.1,24.1
6,6.50,6.85,7.06,7.11,6.90,5.59,-116.44,-114.00,-111.06,-109.23,-108.56,-109.44,2016-08-16,1023.3,24.9,93.4,23.7
7,8.44,8.90,9.25,8.99,8.31,5.06,-112.54,-111.65,-110.58,-112.56,-115.71,-104.55,2016-08-16,1023.5,24.4,90.0,22.7
8,6.08,6.31,6.62,6.25,5.14,2.63,-116.52,-113.45,-111.81,-113.19,-115.25,-22.05,2016-08-16,1023.3,23.9,90.9,22.3
9,4.16,4.35,4.42,4.19,3.53,2.40,-96.26,-96.04,-96.20,-94.95,-90.97,-84.47,2016-08-16,1022.1,23.7,90.9,22.2
10,1.36,1.50,1.55,1.53,1.56,0.91,-105.29,-106.11,-111.23,-111.59,-101.68,-38.31,2016-08-16,1021.8,23.0,93.0,21.8
11,1.52,1.69,1.76,1.82,1.92,1.81,-119.39,-115.24,-110.64,-106.53,-107.23,-94.95,2016-08-16,1022.8,23.0,93.9,21.9
12,3.08,3.16,3.00,2.87,2.80,2.33,-19.20,-49.81,-78.43,-100.77,-124.64,-122.53,2016-08-16,1023.2,23.3,93.7,22.2
13,3.60,3.74,3.82,3.88,3.87,3.74,-28.75,-28.72,-58.25,-102.97,-128.64,-172.11,2016-08-16,1023.3,24.1,93.8,23.1
14,4.95,5.37,5.75,6.00,6.12,6.10,-155.08,-162.21,-166.39,-147.08,-148.18,-171.31,2016-08-16,1023.3,24.7,93.3,23.5
15,5.05,5.52,5.96,6.23,6.38,6.49,-166.32,-167.90,-168.50,-167.63,-165.61,-161.54,2016-08-16,1023.5,25.1,92.9,23.8
16,5.58,6.15,6.61,6.85,6.86,6.48,-164.41,-163.70,-163.29,-162.75,-161.71,-156.29,2016-08-16,1023.3,25.4,91.8,24.0
17,6.02,6.64,7.10,7.35,7.39,6.74,-162.73,-162.13,-161.98,-161.54,-160.72,-156.35,2016-08-16,1022.9,26.0,91.8,24.6
18,7.12,7.69,8.23,8.61,8.81,8.67,-160.39,-159.27,-158.24,-157.69,-156.97,-155.38,2016-08-16,1022.3,26.2,92.3,24.8
19,7.70,8.23,8.75,9.20,9.50,9.48,-155.01,-153.43,-151.49,-149.88,-147.93,-143.81,2016-08-16,1021.5,26.3,92.3,25.0
20,8.53,9.17,9.84,10.41,10.89,11.39,-151.35,-150.14,-148.54,-147.04,-145.41,-142.02,2016-08-16,1020.3,26.5,91.5,25.0
21,10.15,10.84,11.57,12.23,12.77,12.94,-144.29,-143.60,-142.56,-141.36,-139.99,-137.63,2016-08-16,1020.0,26.5,92.6,25.2
22,12.27,13.04,13.86,14.59,15.22,14.79,-146.00,-145.06,-143.90,-142.74,-141.58,-140.94,2016-08-16,1019.3,26.4,92.9,25.1
23,13.05,13.83,14.67,15.44,16.15,16.61,-144.17,-143.52,-142.61,-141.75,-140.84,-139.82,2016-08-16,1018.8,26.2,91.9,24.8
24,13.93,14.79,15.71,16.56,17.39,18.01,-143.84,-143.28,-142.51,-141.63,-140.61,-138.46,2016-08-16,1018.2,25.9,91.5,24.4
1,14.13,15.10,16.10,17.02,17.89,18.69,-139.90,-139.37,-138.58,-137.77,-136.79,-134.92,2016-08-17,1018.3,25.7,89.7,23.9
2,13.32,14.34,15.42,16.37,17.25,18.21,-134.91,-134.30,-133.63,-133.04,-132.42,-131.33,2016-08-17,1018.8,25.2,89.7,23.4
3,13.46,14.52,15.67,16.71,17.64,18.80,-134.42,-134.09,-133.79,-133.44,-133.01,-132.01,2016-08-17,1018.9,25.1,89.1,23.2
4,14.66,15.74,16.94,18.00,18.78,18.95,-136.06,-135.77,-135.29,-134.42,-132.78,-129.24,2016-08-17,1018.6,24.9,92.0,23.5
5,13.91,15.11,16.46,17.49,17.98,17.70,-133.43,-133.24,-132.53,-130.91,-128.51,-125.75,2016-08-17,1018.6,24.5,92.9,23.2
6,14.29,15.47,16.67,17.50,18.08,18.19,-134.63,-133.27,-130.62,-127.59,-126.05,-125.29,2016-08-17,1017.8,24.3,93.0,23.1
7,12.04,13.22,14.59,15.81,16.89,17.63,-127.12,-127.03,-126.18,-124.69,-123.17,-121.89,2016-08-17,1017.7,23.7,93.2,22.6
8,13.30,14.06,14.58,14.83,14.95,14.72,-118.86,-117.15,-115.40,-113.91,-112.63,-111.36,2016-08-17,1017.4,23.5,92.3,22.2
9,11.33,11.66,11.88,11.98,11.99,11.85,-108.13,-104.92,-102.42,-100.90,-99.77,-98.87,2016-08-17,1017.2,23.4,92.8,22.2
10,9.51,9.94,10.30,10.46,10.48,10.31,-99.99,-98.01,-96.65,-95.60,-94.58,-93.93,2016-08-17,1017.4,23.1,93.1,21.9
11,8.77,9.14,9.45,9.58,9.55,8.81,-94.44,-92.51,-91.14,-90.07,-88.88,-85.90,2016-08-17,1017.9,23.2,92.5,21.9
12,8.07,8.71,9.18,9.29,9.23,7.62,-87.82,-86.49,-85.83,-85.41,-84.94,-81.61,2016-08-17,1018.2,23.7,88.9,21.7
13,7.60,8.29,8.91,9.16,9.13,7.75,-84.65,-82.63,-81.35,-80.63,-79.95,-76.94,2016-08-17,1018.2,23.1,91.3,21.6
14,9.19,9.75,10.12,10.15,9.97,8.66,-76.12,-75.31,-74.81,-74.74,-74.91,-75.84,2016-08-17,1018.0,25.4,77.6,21.2
15,8.45,8.87,9.12,9.12,8.88,7.72,-75.44,-74.40,-73.80,-73.78,-73.98,-76.25,2016-08-17,1018.2,25.3,76.1,20.8
